OG0005575.28	OG0000750.0	OG0001016.1	OG0013106.2	OG0011318.4	OG0000065.1	OG0000740.26	OG0015416.2	OG0000869.2	OG0000310.18	OG0001823.24	OG0002101.0	OG0005567.0	OG0001843.5	OG0000749.2	OG0001824.24	OG0001842.34	OG0008015.25	OG0000065.40	OG0002012.0	OG0001741.1	OG0002348.56	OG0003001.0	OG0000646.28	OG0011319.4	OG0000606.2	OG0000471.2	OG0001567.1	OG0014063.4	OG0001643.24	OG0020502.0	OG0002651.6	OG0006297.0	OG0001579.36	OG0013273.0	OG0003151.14	OG0001964.1	OG0001309.24	OG0000711.2	OG0002178.2	OG0001778.24	OG0008099.0	OG0028281.0	OG0001566.2	OG0001699.1	OG0000038.0	OG0001602.32	OG0002787.0	OG0001907.32	OG0014068.0	OG0000441.96	OG0015415.0	OG0001711.10	OG0001698.26	OG0000441.1
3.0	27.0	27.0	27.0	29.0	20.0	21.0	13.0	5.0	21.0	2.0	27.0	27.0	4.0	6.0	27.0	27.0	30.0	5.0	4.0	34.0	27.0	25.0	57.0	27.0	27.0	5.0	5.0	1.0	27.0	21.0	27.0	1.0	4.0	27.0	21.0	27.0	27.0	21.0	29.0	1.0	27.0	24.0	4.0	1.0	27.0	27.0	3.0	27.0	4.0	6.0	23.0	27.0	7.0	16.0
OG0001725.30	OG0004650.6	OG0000120.105	OG0000983.28	OG0006341.0	OG0000994.2	OG0003585.0	OG0049123.0	OG0001235.24	OG0001029.24	OG0002836.4	OG0005490.6	OG0000203.0	OG0013727.2	OG0005062.1	OG0001519.24	OG0001624.47	OG0001696.0	OG0003052.0	OG0002162.0	OG0001450.26	OG0003900.2	OG0001458.24	OG0011985.2	OG0000580.32	OG0009853.0	OG0001114.0	OG0000758.2	OG0001051.24	OG0010025.0	OG0015471.4	OG0003622.37	OG0012924.0	OG0011372.0	OG0002104.0	OG0003272.0	OG0002159.0	OG0000736.0	OG0000997.23	OG0035556.0	OG0001963.0	OG0003870.0	OG0000172.0	OG0000009.921	OG0002148.0	OG0007798.1	OG0007029.0	OG0004738.6	OG0000675.1	OG0001251.24	OG0001874.6	OG0001357.24	OG0003814.0	OG0003100.0	OG0008020.24
23.0	6.0	46.0	27.0	4.0	27.0	21.0	1.0	27.0	27.0	24.0	13.0	31.0	4.0	6.0	27.0	4.0	29.0	21.0	27.0	27.0	20.0	27.0	4.0	30.0	4.0	26.0	32.0	27.0	3.0	1.0	1.0	3.0	4.0	27.0	22.0	27.0	29.0	25.0	1.0	27.0	21.0	44.0	115.0	27.0	9.0	7.0	6.0	31.0	27.0	33.0	27.0	21.0	9.0	2.0
OG0003427.0	OG0001409.1	OG0001236.24	OG0002869.0	OG0000046.1	OG0009978.0	OG0003428.0	OG0002836.4	OG0012893.1	OG0001349.1	OG0001107.6	OG0001115.24	OG0001371.24	OG0012914.2	OG0007557.2	OG0001418.30	OG0013963.0	OG0006504.0	OG0002105.0	OG0001056.26	OG0000918.1	OG0000678.1	OG0009000.1	OG0005982.0	OG0005894.10	OG0006506.0	OG0000900.25	OG0000325.0	OG0000100.1	OG0000859.24	OG0001507.1	OG0003138.0	OG0002085.0	OG0000245.24	OG0012700.0	OG0000607.0	OG0002805.0	OG0002748.5	OG0046450.0	OG0003382.0	OG0013937.0	OG0001847.4	OG0001162.22	OG0044537.0	OG0002043.0	OG0023336.0	OG0000616.40	OG0001347.26	OG0027560.0	OG0004781.0	OG0002322.1	OG0000490.11	OG0022245.0	OG0000826.25	OG0002004.0
21.0	27.0	27.0	13.0	53.0	7.0	20.0	24.0	3.0	27.0	27.0	27.0	27.0	4.0	6.0	27.0	5.0	4.0	27.0	28.0	27.0	27.0	6.0	4.0	8.0	4.0	27.0	40.0	74.0	28.0	27.0	22.0	27.0	56.0	4.0	32.0	15.0	21.0	1.0	6.0	6.0	27.0	28.0	1.0	27.0	1.0	31.0	27.0	2.0	5.0	23.0	28.0	1.0	27.0	27.0
OG0012159.0	OG0008498.0	OG0014343.0	OG0012222.4	OG0003483.0	OG0016052.0	OG0007254.5	OG0002735.0	OG0002663.0	OG0000448.96	OG0000795.40	OG0001532.0	OG0000632.24	OG0000017.3	OG0000603.1	OG0000534.23	OG0005529.0	OG0002599.0	OG0001231.24	OG0000635.48	OG0006706.0	OG0002171.0	OG0000003.0	OG0000631.0	OG0038077.0	OG0025632.0	OG0002718.4	OG0000830.1	OG0002644.24	OG0001156.1	OG0003304.0	OG0001304.24	OG0000482.64	OG0000663.26	OG0002023.0	OG0002099.0	OG0003088.0	OG0007546.0	OG0010906.0	OG0021421.0	OG0001208.24	OG0001027.24	OG0000714.29	OG0007584.0	OG0006647.0	OG0001491.1	OG0000596.47	OG0004847.6	OG0005740.24	OG0022425.0	OG0020429.0	OG0000766.0	OG0001855.4	OG0010530.0	OG0001426.2
4.0	6.0	3.0	5.0	21.0	5.0	2.0	24.0	23.0	26.0	27.0	28.0	35.0	210.0	36.0	32.0	6.0	24.0	27.0	27.0	4.0	27.0	414.0	46.0	1.0	1.0	22.0	27.0	21.0	27.0	15.0	27.0	28.0	29.0	27.0	27.0	22.0	13.0	5.0	1.0	27.0	27.0	27.0	4.0	4.0	27.0	28.0	7.0	4.0	1.0	3.0	34.0	27.0	5.0	27.0
OG0003427.0	OG0001298.24	OG0014598.2	OG0021228.0	OG0001717.0	OG0003806.0	OG0013531.2	OG0002118.0	OG0003436.4	OG0000853.1	OG0034695.0	OG0000682.0	OG0000954.24	OG0019231.0	OG0000648.41	OG0000529.60	OG0003496.0	OG0028287.0	OG0000414.34	OG0006673.0	OG0006504.0	OG0011467.0	OG0000334.9	OG0002041.0	OG0000270.2	OG0000568.0	OG0006300.0	OG0000278.126	OG0000863.32	OG0002418.9	OG0000778.0	OG0001592.24	OG0001763.8	OG0013735.9	OG0005055.0	OG0002321.0	OG0001886.0	OG0001255.26	OG0000709.10	OG0001926.0	OG0000699.1	OG0006267.0	OG0002649.0	OG0008008.1	OG0015336.0	OG0005516.0	OG0001944.0	OG0001413.1	OG0007506.1	OG0008146.0	OG0001268.24	OG0000986.24	OG0006416.0	OG0011157.0	OG0003032.7
21.0	27.0	4.0	1.0	20.0	21.0	4.0	27.0	21.0	31.0	1.0	27.0	28.0	2.0	30.0	27.0	21.0	1.0	35.0	4.0	4.0	5.0	58.0	27.0	27.0	39.0	5.0	27.0	27.0	29.0	38.0	27.0	28.0	1.0	7.0	27.0	27.0	27.0	33.0	27.0	29.0	5.0	31.0	4.0	4.0	7.0	27.0	27.0	7.0	4.0	27.0	27.0	13.0	4.0	19.0
OG0000173.0	OG0003182.0	OG0005615.0	OG0003031.18	OG0000987.19	OG0002966.2	OG0002963.0	OG0001785.1	OG0004263.1	OG0000277.0	OG0003089.80	OG0002038.0	OG0013968.0	OG0002014.0	OG0006051.9	OG0002141.0	OG0001297.24	OG0001434.24	OG0002696.27	OG0022578.0	OG0047367.0	OG0001258.24	OG0002781.2	OG0001363.24	OG0001513.24	OG0001146.1	OG0008082.0	OG0001391.24	OG0044938.0	OG0000062.320	OG0004892.3	OG0000503.62	OG0000217.183	OG0001603.0	OG0000876.20	OG0001803.6	OG0002099.0	OG0056592.0	OG0002731.0	OG0010581.0	OG0000899.0	OG0002749.0	OG0010497.2	OG0012916.0	OG0010586.2	OG0000225.48	OG0001423.30	OG0018478.0	OG0002031.0	OG0001707.6	OG0011470.0	OG0000382.41	OG0000165.172	OG0001343.24	OG0001054.1
52.0	8.0	14.0	20.0	29.0	24.0	8.0	14.0	4.0	34.0	3.0	27.0	4.0	27.0	5.0	27.0	27.0	27.0	21.0	1.0	1.0	27.0	30.0	27.0	27.0	27.0	8.0	27.0	1.0	8.0	5.0	27.0	23.0	22.0	29.0	28.0	27.0	1.0	24.0	5.0	26.0	29.0	5.0	4.0	3.0	49.0	27.0	3.0	27.0	25.0	6.0	27.0	27.0	27.0	27.0
OG0001234.24	OG0003934.0	OG0053895.0	OG0001516.22	OG0014807.4	OG0045479.0	OG0001480.22	OG0001366.26	OG0001806.0	OG0002743.0	OG0000728.24	OG0003582.0	OG0006551.0	OG0000652.22	OG0001884.0	OG0003885.0	OG0030053.0	OG0000735.1	OG0001913.2	OG0000006.561	OG0002140.0	OG0020750.0	OG0007776.4	OG0001513.24	OG0001242.28	OG0000489.0	OG0001935.0	OG0000756.0	OG0016262.0	OG0001201.1	OG0002084.0	OG0017058.3	OG0003284.0	OG0003870.0	OG0001962.0	OG0002820.0	OG0002666.2	OG0003413.0	OG0013507.0	OG0005918.2	OG0002748.5	OG0001861.0	OG0000596.47	OG0005856.2	OG0011016.0	OG0000009.195	OG0001870.2	OG0006925.0	OG0003805.1	OG0015952.0	OG0001810.0	OG0007835.4	OG0004781.0	OG0012091.2	OG0005745.0
27.0	14.0	1.0	27.0	3.0	1.0	27.0	27.0	22.0	24.0	29.0	21.0	4.0	27.0	27.0	21.0	1.0	31.0	27.0	102.0	27.0	3.0	8.0	27.0	27.0	27.0	27.0	30.0	5.0	27.0	27.0	1.0	23.0	21.0	28.0	24.0	22.0	21.0	6.0	13.0	21.0	28.0	28.0	7.0	4.0	130.0	27.0	4.0	6.0	2.0	27.0	5.0	5.0	4.0	5.0
OG0000237.1	OG0000120.105	OG0005556.2	OG0002028.0	OG0001591.32	OG0000373.0	OG0008511.4	OG0000561.24	OG0035831.0	OG0001222.24	OG0000273.0	OG0005588.4	OG0007075.2	OG0001334.24	OG0009855.6	OG0009962.0	OG0001252.1	OG0001840.4	OG0001270.1	OG0001316.24	OG0041827.0	OG0003677.0	OG0002549.36	OG0000005.545	OG0001884.0	OG0002350.22	OG0000137.0	OG0007920.14	OG0008053.1	OG0002599.0	OG0000435.0	OG0002730.20	OG0000900.25	OG0006573.2	OG0002430.0	OG0001156.1	OG0003384.2	OG0001351.24	OG0001763.8	OG0000226.4	OG0001311.5	OG0026489.0	OG0007285.0	OG0006981.0	OG0005802.1	OG0001491.1	OG0000889.0	OG0006507.0	OG0001209.1	OG0005440.0	OG0002158.0	OG0057531.0	OG0001428.1	OG0000320.0	OG0005803.0
28.0	46.0	6.0	27.0	25.0	30.0	5.0	31.0	1.0	27.0	36.0	6.0	5.0	27.0	5.0	4.0	27.0	24.0	27.0	27.0	1.0	21.0	21.0	6.0	27.0	29.0	74.0	3.0	2.0	24.0	43.0	21.0	27.0	6.0	26.0	27.0	28.0	27.0	28.0	39.0	27.0	1.0	3.0	4.0	8.0	27.0	27.0	4.0	27.0	14.0	27.0	1.0	27.0	41.0	8.0
OG0002006.0	OG0000122.0	OG0002876.0	OG0002028.0	OG0001788.24	OG0000952.0	OG0047454.0	OG0016419.0	OG0001366.26	OG0005028.2	OG0002048.0	OG0003574.0	OG0000012.757	OG0001860.0	OG0002359.22	OG0057206.0	OG0014849.0	OG0001129.24	OG0000643.24	OG0007625.0	OG0000603.1	OG0015378.0	OG0013724.0	OG0001947.0	OG0001322.24	OG0000700.36	OG0002781.2	OG0000278.126	OG0006080.5	OG0000074.1	OG0007028.3	OG0014586.0	OG0001287.24	OG0001929.26	OG0000060.0	OG0000989.0	OG0001008.28	OG0001834.4	OG0000698.19	OG0000941.24	OG0012255.0	OG0006350.3	OG0002147.0	OG0006282.0	OG0005150.0	OG0001014.26	OG0007019.0	OG0000566.0	OG0029118.0	OG0001492.24	OG0005507.10	OG0000406.0	OG0012228.0	OG0045340.0	OG0005247.0
27.0	34.0	21.0	27.0	22.0	26.0	1.0	1.0	27.0	7.0	27.0	22.0	39.0	27.0	25.0	1.0	5.0	27.0	29.0	3.0	36.0	3.0	4.0	28.0	27.0	29.0	30.0	27.0	4.0	29.0	4.0	4.0	27.0	24.0	61.0	25.0	27.0	25.0	27.0	28.0	6.0	11.0	27.0	5.0	16.0	27.0	4.0	30.0	2.0	27.0	5.0	35.0	6.0	1.0	13.0
OG0001688.16	OG0000126.1	OG0011378.4	OG0000313.0	OG0020972.0	OG0001002.25	OG0003784.0	OG0000974.2	OG0008998.4	OG0009011.0	OG0003818.6	OG0000818.1	OG0000632.24	OG0014793.6	OG0001584.0	OG0005188.2	OG0009214.0	OG0002149.0	OG0006506.0	OG0003429.0	OG0000360.67	OG0000067.162	OG0001530.0	OG0001070.26	OG0002023.0	OG0004857.50	OG0000386.0	OG0001938.0	OG0005536.1	OG0002319.0	OG0004043.1	OG0001060.26	OG0000078.263	OG0002148.0	OG0003564.0	OG0000398.57	OG0045412.0	OG0000037.360	OG0010704.2	OG0007413.0	OG0003736.12	OG0011172.0	OG0000566.0	OG0001870.2	OG0000886.24	OG0002850.24	OG0000170.0	OG0003420.0	OG0022313.0	OG0001185.1	OG0002528.0	OG0001341.18	OG0002170.0	OG0012137.0	OG0003828.1
27.0	56.0	2.0	35.0	1.0	27.0	20.0	27.0	5.0	6.0	13.0	29.0	35.0	3.0	31.0	9.0	3.0	27.0	4.0	21.0	29.0	70.0	26.0	27.0	27.0	1.0	36.0	27.0	7.0	27.0	6.0	27.0	27.0	27.0	4.0	24.0	1.0	67.0	4.0	4.0	7.0	7.0	30.0	27.0	27.0	21.0	62.0	21.0	1.0	27.0	24.0	28.0	27.0	5.0	16.0
OG0001859.0	OG0003436.4	OG0000000.626	OG0002800.10	OG0005987.0	OG0016644.5	OG0041945.0	OG0001190.24	OG0003052.0	OG0006332.2	OG0000732.24	OG0001352.26	OG0005901.4	OG0012685.0	OG0004040.1	OG0001155.24	OG0001118.24	OG0000467.0	OG0027867.0	OG0001359.2	OG0001276.24	OG0003825.26	OG0006542.0	OG0000900.25	OG0003333.28	OG0001339.1	OG0000428.54	OG0001166.24	OG0027615.0	OG0012082.2	OG0026362.0	OG0003893.1	OG0001490.28	OG0003377.0	OG0000802.1	OG0009820.0	OG0020431.0	OG0006029.0	OG0015347.0	OG0000868.1	OG0011247.6	OG0001036.24	OG0000090.24	OG0000165.49	OG0003592.0	OG0003368.4	OG0002129.0	OG0001857.4	OG0013541.2	OG0000371.2	OG0001712.24	OG0003460.0	OG0000014.1	OG0001097.24	OG0000035.64
28.0	21.0	27.0	22.0	4.0	2.0	1.0	27.0	21.0	7.0	31.0	27.0	4.0	6.0	6.0	27.0	28.0	33.0	1.0	30.0	27.0	15.0	4.0	27.0	6.0	27.0	31.0	27.0	1.0	4.0	1.0	19.0	25.0	20.0	27.0	7.0	3.0	5.0	4.0	30.0	3.0	27.0	51.0	27.0	21.0	21.0	27.0	27.0	4.0	30.0	24.0	21.0	40.0	27.0	66.0
OG0001379.1	OG0001244.24	OG0001660.2	OG0002966.2	OG0008954.0	OG0044009.0	OG0001365.24	OG0001894.0	OG0014695.4	OG0009017.0	OG0002176.0	OG0003898.0	OG0006414.0	OG0000014.240	OG0000589.0	OG0003712.0	OG0002174.0	OG0006502.0	OG0012261.0	OG0028345.0	OG0014003.0	OG0001320.26	OG0001242.28	OG0001629.5	OG0000772.0	OG0002080.0	OG0000306.0	OG0000847.24	OG0017893.0	OG0000037.1	OG0000345.40	OG0004042.0	OG0004985.3	OG0013297.0	OG0003284.0	OG0002145.0	OG0001378.24	OG0049169.0	OG0000801.24	OG0002304.1	OG0006157.1	OG0011935.0	OG0000391.20	OG0000336.0	OG0002255.0	OG0002045.0	OG0007347.0	OG0016672.0	OG0000579.24	OG0001870.2	OG0001810.0	OG0057403.0	OG0001164.24	OG0000978.1	OG0003648.0
27.0	27.0	31.0	24.0	7.0	1.0	27.0	23.0	3.0	5.0	27.0	21.0	13.0	166.0	26.0	21.0	27.0	4.0	5.0	1.0	4.0	27.0	27.0	32.0	27.0	27.0	46.0	30.0	4.0	72.0	37.0	7.0	7.0	2.0	23.0	27.0	27.0	1.0	31.0	15.0	4.0	6.0	46.0	42.0	41.0	27.0	4.0	5.0	30.0	27.0	27.0	1.0	27.0	27.0	5.0
OG0002760.9	OG0012828.0	OG0002097.0	OG0011466.0	OG0000947.24	OG0016142.4	OG0002737.0	OG0001107.6	OG0002594.0	OG0001733.0	OG0001446.24	OG0002172.0	OG0002676.20	OG0006639.0	OG0001111.22	OG0001500.24	OG0000364.1	OG0001512.12	OG0001687.23	OG0000449.14	OG0001941.0	OG0002980.0	OG0008534.1	OG0007429.0	OG0013726.0	OG0002159.0	OG0004394.36	OG0041676.0	OG0001216.24	OG0002055.0	OG0056870.0	OG0005573.0	OG0006216.10	OG0011962.0	OG0005992.4	OG0002085.0	OG0002552.0	OG0003550.28	OG0000816.36	OG0001321.26	OG0003438.0	OG0000102.0	OG0002045.0	OG0022104.0	OG0006695.2	OG0000052.0	OG0001078.24	OG0001344.0	OG0003609.0	OG0000559.30	OG0002392.1	OG0041708.0	OG0016074.6	OG0002032.0	OG0000152.31
22.0	6.0	27.0	5.0	28.0	3.0	24.0	27.0	24.0	23.0	27.0	27.0	16.0	4.0	27.0	27.0	49.0	29.0	21.0	40.0	28.0	20.0	5.0	5.0	4.0	27.0	4.0	1.0	27.0	27.0	1.0	5.0	3.0	7.0	4.0	27.0	22.0	6.0	27.0	27.0	21.0	72.0	27.0	1.0	4.0	78.0	27.0	27.0	18.0	30.0	23.0	1.0	2.0	27.0	27.0
OG0006626.0	OG0000000.777	OG0000510.30	OG0057173.0	OG0002015.0	OG0035595.0	OG0003467.0	OG0001714.24	OG0003248.4	OG0008722.18	OG0001474.0	OG0000683.0	OG0003808.0	OG0002029.0	OG0019951.0	OG0000198.0	OG0002461.28	OG0000017.3	OG0000317.0	OG0003497.0	OG0000667.13	OG0001056.26	OG0001559.30	OG0001238.24	OG0009022.8	OG0047339.0	OG0001165.26	OG0007362.0	OG0008991.8	OG0001871.4	OG0002337.7	OG0000778.0	OG0005613.0	OG0000876.20	OG0000472.0	OG0017868.0	OG0014571.4	OG0000801.24	OG0002025.0	OG0000833.0	OG0002035.0	OG0008112.0	OG0002130.0	OG0006891.4	OG0002231.0	OG0001395.1	OG0001267.24	OG0000638.38	OG0008535.12	OG0010099.0	OG0003417.0	OG0006083.0	OG0012270.0	OG0000280.1	OG0006014.0
4.0	193.0	36.0	1.0	27.0	1.0	21.0	24.0	17.0	2.0	31.0	31.0	21.0	33.0	1.0	51.0	22.0	210.0	34.0	21.0	27.0	28.0	24.0	27.0	4.0	1.0	27.0	6.0	4.0	28.0	23.0	38.0	13.0	29.0	36.0	4.0	4.0	31.0	27.0	27.0	27.0	7.0	27.0	4.0	27.0	27.0	27.0	31.0	4.0	6.0	21.0	7.0	3.0	5.0	5.0
OG0000120.105	OG0002641.30	OG0013640.0	OG0005189.0	OG0007423.2	OG0001460.24	OG0020446.0	OG0000555.0	OG0000908.24	OG0012930.0	OG0009833.5	OG0000284.1	OG0000419.108	OG0000236.122	OG0002476.29	OG0002163.0	OG0001638.24	OG0000001.425	OG0002553.2	OG0000218.208	OG0002128.0	OG0000011.1	OG0006125.2	OG0003349.0	OG0013521.0	OG0013486.1	OG0010732.0	OG0044366.0	OG0001540.26	OG0001505.24	OG0002055.0	OG0000397.30	OG0001763.8	OG0047002.0	OG0047294.0	OG0000801.24	OG0012064.0	OG0003133.0	OG0001440.24	OG0004500.5	OG0000699.1	OG0002472.0	OG0024811.0	OG0010963.0	OG0002110.0	OG0001313.24	OG0000425.53	OG0001720.16	OG0003448.0	OG0047599.0	OG0000563.47	OG0000264.1	OG0000423.2	OG0001568.0	OG0009819.0
46.0	21.0	6.0	8.0	5.0	27.0	3.0	35.0	27.0	4.0	4.0	60.0	28.0	31.0	23.0	27.0	26.0	69.0	24.0	5.0	27.0	99.0	7.0	22.0	4.0	4.0	6.0	1.0	27.0	27.0	27.0	27.0	28.0	1.0	1.0	31.0	5.0	22.0	27.0	14.0	29.0	24.0	2.0	3.0	27.0	27.0	27.0	21.0	21.0	1.0	27.0	47.0	39.0	17.0	7.0
OG0006789.0	OG0044455.0	OG0041795.0	OG0006671.0	OG0002118.0	OG0006158.4	OG0001038.1	OG0000680.1	OG0001664.2	OG0004273.1	OG0001961.2	OG0000506.0	OG0009867.4	OG0025743.0	OG0000331.36	OG0000759.38	OG0000771.24	OG0001023.7	OG0005880.2	OG0000602.3	OG0010605.0	OG0002060.0	OG0001374.1	OG0003357.4	OG0003811.0	OG0000034.1	OG0001422.30	OG0001852.22	OG0000026.45	OG0000415.0	OG0000793.0	OG0008091.0	OG0016064.2	OG0014045.0	OG0006511.0	OG0011949.0	OG0014490.0	OG0001332.24	OG0002236.0	OG0001877.0	OG0000927.0	OG0006157.1	OG0001036.24	OG0001495.2	OG0000770.1	OG0000037.360	OG0005886.2	OG0003435.0	OG0005626.0	OG0003285.0	OG0001388.12	OG0002158.0	OG0000014.1	OG0017925.2	OG0015514.3
8.0	1.0	1.0	5.0	27.0	8.0	27.0	27.0	28.0	4.0	27.0	38.0	5.0	1.0	35.0	27.0	29.0	28.0	4.0	37.0	5.0	27.0	27.0	21.0	21.0	33.0	27.0	28.0	91.0	37.0	28.0	6.0	3.0	3.0	4.0	5.0	4.0	27.0	27.0	27.0	36.0	4.0	27.0	27.0	29.0	67.0	14.0	21.0	13.0	21.0	29.0	27.0	40.0	2.0	1.0
OG0022051.0	OG0001112.46	OG0010163.0	OG0002352.25	OG0001040.1	OG0012086.2	OG0001931.42	OG0007110.12	OG0000494.1	OG0001288.1	OG0009085.0	OG0004231.12	OG0006531.0	OG0000670.0	OG0001111.22	OG0001186.24	OG0002477.25	OG0007062.0	OG0007597.0	OG0005382.20	OG0029554.0	OG0001391.24	OG0005737.2	OG0000854.30	OG0000541.0	OG0001429.24	OG0044182.0	OG0000558.24	OG0002732.0	OG0000543.45	OG0002597.0	OG0002151.0	OG0002547.23	OG0001539.22	OG0000123.210	OG0000816.36	OG0002222.0	OG0002883.0	OG0005660.0	OG0000121.128	OG0002130.0	OG0002268.0	OG0001443.24	OG0005177.0	OG0001025.23	OG0001138.24	OG0000814.1	OG0011193.0	OG0012894.0	OG0011195.2	OG0008245.0	OG0001493.24	OG0006265.2	OG0000583.0	OG0001296.24
1.0	27.0	3.0	22.0	27.0	2.0	22.0	1.0	27.0	27.0	6.0	6.0	4.0	30.0	27.0	27.0	24.0	8.0	4.0	3.0	1.0	27.0	5.0	29.0	43.0	27.0	1.0	35.0	24.0	27.0	18.0	27.0	22.0	27.0	27.0	27.0	27.0	22.0	13.0	37.0	27.0	26.0	27.0	7.0	25.0	27.0	27.0	5.0	4.0	4.0	4.0	27.0	4.0	38.0	27.0
OG0000676.15	OG0000605.0	OG0000926.24	OG0000993.25	OG0001583.18	OG0004464.0	OG0000848.32	OG0001649.0	OG0001927.0	OG0000549.1	OG0008475.0	OG0005213.22	OG0006193.0	OG0000204.2	OG0014524.2	OG0016418.3	OG0001317.1	OG0001137.24	OG0000198.0	OG0002690.30	OG0000643.24	OG0013829.0	OG0002113.0	OG0002087.0	OG0002694.1	OG0000024.0	OG0000121.14	OG0001507.1	OG0002705.0	OG0009159.0	OG0001952.4	OG0001274.24	OG0041851.0	OG0016601.0	OG0001092.1	OG0001333.24	OG0002145.0	OG0000208.18	OG0045166.0	OG0002784.9	OG0001801.0	OG0012958.2	OG0005329.1	OG0000243.0	OG0047940.0	OG0007250.0	OG0001630.0	OG0002294.0	OG0002108.0	OG0005515.0	OG0014853.2	OG0011144.0	OG0003680.0	OG0014847.0	OG0022606.0
28.0	37.0	29.0	27.0	27.0	13.0	28.0	29.0	27.0	47.0	6.0	5.0	5.0	45.0	4.0	2.0	27.0	27.0	51.0	21.0	29.0	4.0	27.0	27.0	21.0	174.0	27.0	27.0	27.0	4.0	17.0	27.0	1.0	4.0	27.0	27.0	27.0	48.0	1.0	25.0	29.0	4.0	4.0	37.0	1.0	5.0	33.0	26.0	27.0	7.0	4.0	4.0	20.0	6.0	1.0
OG0008571.0	OG0001808.3	OG0002620.1	OG0017852.0	OG0002062.0	OG0006517.0	OG0045043.0	OG0001853.0	OG0000690.0	OG0002359.22	OG0003462.0	OG0002302.0	OG0001176.24	OG0018476.0	OG0000317.0	OG0003497.0	OG0003446.0	OG0000435.0	OG0000578.0	OG0001224.24	OG0000924.4	OG0000039.0	OG0004261.4	OG0023173.0	OG0001133.24	OG0000859.24	OG0006327.0	OG0000830.1	OG0004917.4	OG0000456.0	OG0000032.225	OG0002167.0	OG0001405.24	OG0001307.24	OG0001311.5	OG0004486.3	OG0018780.5	OG0003195.0	OG0001079.1	OG0002741.0	OG0002130.0	OG0000001.2899	OG0002100.0	OG0001395.1	OG0000473.17	OG0007706.2	OG0012175.4	OG0001413.1	OG0000433.1	OG0002548.2	OG0026280.0	OG0008146.0	OG0021941.0	OG0005458.0	OG0002214.0
5.0	4.0	4.0	4.0	27.0	4.0	1.0	28.0	32.0	25.0	21.0	20.0	27.0	3.0	34.0	21.0	21.0	43.0	32.0	27.0	38.0	114.0	9.0	1.0	27.0	28.0	4.0	27.0	9.0	32.0	7.0	27.0	27.0	27.0	27.0	8.0	1.0	22.0	27.0	24.0	27.0	52.0	27.0	27.0	32.0	6.0	5.0	27.0	35.0	22.0	1.0	4.0	2.0	14.0	27.0
OG0006048.0	OG0001409.1	OG0001330.24	OG0001672.0	OG0000947.24	OG0002737.0	OG0002984.30	OG0005963.0	OG0025129.0	OG0002594.0	OG0026667.0	OG0009180.2	OG0002176.0	OG0012914.2	OG0001305.24	OG0001820.0	OG0002567.2	OG0012713.0	OG0002526.0	OG0001325.24	OG0000380.29	OG0002332.0	OG0002738.0	OG0000438.1	OG0001373.1	OG0006125.2	OG0006834.2	OG0001912.0	OG0013057.0	OG0013295.6	OG0001629.5	OG0001935.0	OG0000995.5	OG0044458.0	OG0000158.106	OG0008237.0	OG0003299.0	OG0000208.18	OG0009037.4	OG0001544.19	OG0000005.968	OG0001686.0	OG0000148.0	OG0002117.0	OG0006572.0	OG0006068.0	OG0016979.0	OG0000850.12	OG0001012.4	OG0000433.1	OG0000767.24	OG0060391.0	OG0006604.0	OG0001411.26	OG0000035.64
5.0	27.0	27.0	23.0	28.0	24.0	20.0	6.0	2.0	24.0	1.0	4.0	27.0	4.0	27.0	29.0	20.0	6.0	22.0	27.0	36.0	27.0	24.0	33.0	27.0	7.0	8.0	27.0	5.0	1.0	32.0	27.0	27.0	1.0	35.0	5.0	21.0	48.0	3.0	21.0	158.0	31.0	23.0	25.0	4.0	5.0	3.0	29.0	28.0	35.0	31.0	1.0	4.0	27.0	66.0
OG0000915.28	OG0013572.0	OG0002028.0	OG0001236.24	OG0003871.0	OG0007412.0	OG0000555.0	OG0006620.0	OG0001927.0	OG0000145.95	OG0006713.0	OG0002530.28	OG0043944.0	OG0003589.0	OG0002127.0	OG0000713.24	OG0001210.24	OG0011390.4	OG0005052.0	OG0022492.0	OG0000603.1	OG0006019.2	OG0000020.431	OG0003074.8	OG0001056.26	OG0012518.4	OG0000627.21	OG0001769.28	OG0002036.0	OG0002393.21	OG0000805.29	OG0001287.24	OG0008640.19	OG0044520.0	OG0001453.1	OG0000123.210	OG0008983.0	OG0000005.968	OG0009292.1	OG0002472.0	OG0012916.0	OG0011149.0	OG0002083.0	OG0001443.24	OG0000037.360	OG0001062.24	OG0002740.0	OG0015526.3	OG0001880.0	OG0000862.34	OG0000255.1	OG0000913.30	OG0001347.26	OG0002616.0	OG0000923.0
27.0	4.0	27.0	27.0	21.0	6.0	35.0	4.0	27.0	48.0	4.0	22.0	1.0	21.0	27.0	30.0	27.0	6.0	5.0	2.0	36.0	5.0	38.0	21.0	28.0	2.0	5.0	27.0	27.0	23.0	16.0	27.0	3.0	1.0	27.0	27.0	7.0	158.0	5.0	24.0	4.0	5.0	27.0	27.0	67.0	27.0	24.0	1.0	27.0	27.0	5.0	27.0	27.0	23.0	37.0
